Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
26-07-2024,01:24:00,CNR6765987405,Success,CID425674,Mini,null,null,No,null,303.00,UPI,3.00,4.40,3.50
19-07-2024,14:57:00,CNR5196125916,Success,CID226424,Mini,null,null,No,null,338.00,Cash,29.00,3.60,3.30
04-07-2024,08:23:00,CNR1134208547,Success,CID428302,Prime Plus,null,null,No,null,462.00,UPI,13.00,3.10,3.50
20-07-2024,09:34:00,CNR7528462794,Driver Not Found,CID227835,Mini,null,null,null,null,107.00,null,0.00,null,null
28-07-2024,18:07:00,CNR6282277691,Success,CID780198,Auto,null,null,No,null,376.00,Cash,10.00,3.30,4.30
08-07-2024,08:16:00,CNR2553923930,Success,CID717484,Prime Sedan,null,null,No,null,266.00,UPI,28.00,4.90,3.70
02-07-2024,05:45:00,CNR7310560449,Canceled by Customer,CID485569,eBike,Change of plans,null,null,null,421.00,null,0.00,null,null
18-07-2024,00:12:00,CNR2542360855,Driver Not Found,CID281926,Auto,null,null,null,null,876.00,null,0.00,null,null
20-07-2024,09:40:00,CNR3087348755,Driver Not Found,CID478423,Prime Sedan,null,null,null,null,492.00,null,0.00,null,null
10-07-2024,03:16:00,CNR2496690172,Success,CID480766,Mini,null,null,No,null,277.00,Cash,37.00,3.50,4.40
01-07-2024,04:34:00,CNR8188386034,Success,CID731170,Bike,null,null,No,null,176.00,Cash,45.00,3.80,4.60
06-07-2024,13:35:00,CNR8951392373,Success,CID352147,eBike,null,null,No,null,959.00,Cash,17.00,3.70,4.70
29-07-2024,13:59:00,CNR3625412357,Canceled by Driver,CID132416,Prime Plus,null,Personal & Car related issue,null,null,728.00,null,0.00,null,null
22-07-2024,00:36:00,CNR7006988021,Driver Not Found,CID777320,Prime Sedan,null,null,null,null,330.00,null,0.00,null,null
08-07-2024,23:16:00,CNR2191158953,Driver Not Found,CID146929,Prime Plus,null,null,null,null,249.00,null,0.00,null,null
07-07-2024,14:00:00,CNR6092515232,Canceled by Driver,CID472627,Auto,null,Customer related issue,null,null,1737.00,null,0.00,null,null
27-07-2024,09:58:00,CNR5790706289,Success,CID162625,Prime Sedan,null,null,No,null,133.00,Cash,36.00,3.80,4.90
05-07-2024,06:10:00,CNR1405735445,Success,CID443487,Prime Plus,null,null,No,null,139.00,UPI,45.00,3.50,4.10
06-07-2024,02:27:00,CNR1919771963,Success,CID622444,Prime Plus,null,null,Yes,Other Issue,354.00,Cash,42.00,3.50,4.10
22-07-2024,11:53:00,CNR3195877268,Success,CID178753,Mini,null,null,No,null,230.00,Cash,32.00,4.90,4.40
25-07-2024,09:49:00,CNR5748098915,Success,CID630641,Mini,null,null,No,null,1848.00,Cash,3.00,3.60,3.10
19-07-2024,05:24:00,CNR4231966154,Canceled by Driver,CID735169,Auto,null,Customer related issue,null,null,1029.00,null,0.00,null,null
15-07-2024,01:26:00,CNR5484298590,Canceled by Driver,CID324859,eBike,null,Customer related issue,null,null,150.00,null,0.00,null,null
05-07-2024,13:44:00,CNR7025664217,Success,CID466655,Prime Sedan,null,null,No,null,288.00,UPI,6.00,3.50,3.50
01-07-2024,21:02:00,CNR3079358306,Canceled by Driver,CID749350,Bike,null,Customer related issue,null,null,1210.00,null,0.00,null,null
14-07-2024,07:26:00,CNR1377664473,Success,CID324914,Prime SUV,null,null,No,null,1327.00,Credit Card,31.00,3.30,4.50
10-07-2024,01:19:00,CNR4333661161,Success,CID311075,Mini,null,null,No,null,319.00,UPI,1.00,4.50,3.40
27-07-2024,20:25:00,CNR2027027466,Canceled by Customer,CID661331,Mini,Driver is not moving towards pickup location,null,null,null,977.00,null,0.00,null,null
04-07-2024,00:42:00,CNR5660873471,Success,CID647256,Prime Plus,null,null,No,null,447.00,Cash,42.00,3.30,3.90
11-07-2024,12:13:00,CNR9408114901,Success,CID567524,Prime Plus,null,null,Yes,Vehicle Breakdown,440.00,UPI,45.00,4.80,3.70
17-07-2024,03:34:00,CNR8162000198,Driver Not Found,CID253884,Auto,null,null,null,null,155.00,null,0.00,null,null
15-07-2024,10:11:00,CNR5022080124,Success,CID142419,Prime SUV,null,null,No,null,475.00,UPI,13.00,3.70,4.80
01-07-2024,16:21:00,CNR5030461369,Canceled by Driver,CID734760,Prime Plus,null,Customer related issue,null,null,586.00,null,0.00,null,null
13-07-2024,11:49:00,CNR3722667928,Canceled by Driver,CID456677,Bike,null,Customer related issue,null,null,465.00,null,0.00,null,null
08-07-2024,00:28:00,CNR9540269865,Success,CID882466,Prime Plus,null,null,No,null,454.00,Cash,30.00,4.60,3.20
07-07-2024,02:23:00,CNR8680093348,Success,CID811191,Bike,null,null,No,null,172.00,Cash,47.00,3.50,4.20
03-07-2024,04:26:00,CNR4298022922,Canceled by Driver,CID230747,Auto,null,Customer related issue,null,null,156.00,null,0.00,null,null
25-07-2024,01:18:00,CNR7047608127,Canceled by Customer,CID552691,Prime Sedan,Driver asked to cancel,null,null,null,134.00,null,0.00,null,null
29-07-2024,08:39:00,CNR4411987184,Canceled by Customer,CID382377,eBike,Driver is not moving towards pickup location,null,null,null,122.00,null,0.00,null,null
12-07-2024,15:12:00,CNR6131819508,Success,CID715410,Prime SUV,null,null,No,null,2815.00,Cash,16.00,4.50,4.30
05-07-2024,00:29:00,CNR5195855649,Success,CID970287,Prime Sedan,null,null,No,null,381.00,UPI,47.00,5.00,3.80
28-07-2024,12:21:00,CNR6675404204,Success,CID440843,Mini,null,null,No,null,227.00,Cash,26.00,4.20,4.50
03-07-2024,05:13:00,CNR6796973910,Success,CID558477,Auto,null,null,No,null,722.00,Cash,5.00,4.30,4.10
06-07-2024,08:34:00,CNR5983758624,Canceled by Customer,CID390323,Prime SUV,Driver is not moving towards pickup location,null,null,null,152.00,null,0.00,null,null
02-07-2024,23:37:00,CNR5697739869,Driver Not Found,CID783667,Prime Sedan,null,null,null,null,261.00,null,0.00,null,null
30-07-2024,03:05:00,CNR9487472232,Driver Not Found,CID420235,Mini,null,null,null,null,816.00,null,0.00,null,null
27-07-2024,17:11:00,CNR8845114057,Success,CID832833,Prime SUV,null,null,No,null,959.00,Cash,35.00,3.70,3.50
21-07-2024,11:20:00,CNR6973705253,Success,CID719219,Prime SUV,null,null,No,null,826.00,Cash,48.00,4.10,3.30
11-07-2024,23:17:00,CNR1289196763,Success,CID528534,Prime SUV,null,null,No,null,319.00,UPI,46.00,3.30,4.50
29-07-2024,18:09:00,CNR1382783102,Success,CID200760,Prime SUV,null,null,No,null,358.00,Cash,31.00,4.00,4.40
21-07-2024,11:39:00,CNR8300408554,Canceled by Driver,CID791714,Prime SUV,null,More than permitted people in there,null,null,433.00,null,0.00,null,null
11-07-2024,17:06:00,CNR5371093598,Canceled by Driver,CID196629,Auto,null,Customer related issue,null,null,459.00,null,0.00,null,null
05-07-2024,23:41:00,CNR7423956620,Success,CID111817,eBike,null,null,Yes,Vehicle Breakdown,188.00,Cash,5.00,4.80,4.60
21-07-2024,21:48:00,CNR5202107294,Success,CID114899,eBike,null,null,No,null,104.00,UPI,21.00,3.60,3.10
21-07-2024,21:08:00,CNR1154915883,Success,CID602483,Prime Plus,null,null,No,null,953.00,Cash,44.00,4.30,3.60
14-07-2024,02:01:00,CNR4933998441,Success,CID333144,Prime Sedan,null,null,No,null,749.00,UPI,28.00,4.70,4.20
06-07-2024,01:12:00,CNR1231162580,Success,CID580506,eBike,null,null,No,null,318.00,Cash,4.00,4.60,4.70
18-07-2024,00:17:00,CNR9384041334,Canceled by Driver,CID309143,Bike,null,Customer related issue,null,null,341.00,null,0.00,null,null
16-07-2024,04:16:00,CNR3697750253,Success,CID280450,Auto,null,null,No,null,480.00,UPI,10.00,3.50,3.10
21-07-2024,11:50:00,CNR5078482651,Success,CID539294,Prime Plus,null,null,No,null,469.00,Cash,8.00,3.70,4.40
27-07-2024,19:51:00,CNR4744027959,Success,CID694002,Bike,null,null,No,null,132.00,Cash,9.00,3.70,4.50
10-07-2024,20:41:00,CNR1186417473,Success,CID633623,Prime Sedan,null,null,Yes,Other Issue,841.00,UPI,48.00,4.50,3.50
10-07-2024,05:48:00,CNR1423306755,Success,CID208377,Bike,null,null,Yes,Customer Demand,136.00,UPI,5.00,3.40,4.30
23-07-2024,23:43:00,CNR6503591436,Canceled by Driver,CID945644,Prime SUV,null,Customer related issue,null,null,303.00,null,0.00,null,null
15-07-2024,16:27:00,CNR2962102629,Success,CID459799,Prime Plus,null,null,No,null,181.00,Cash,35.00,4.10,3.20
13-07-2024,08:17:00,CNR1360894226,Success,CID256377,Prime Sedan,null,null,No,null,636.00,Cash,3.00,4.40,3.10
15-07-2024,07:13:00,CNR5006915544,Canceled by Driver,CID468323,Mini,null,Customer related issue,null,null,612.00,null,0.00,null,null
07-07-2024,21:56:00,CNR6639937778,Canceled by Driver,CID461876,Bike,null,Personal & Car related issue,null,null,211.00,null,0.00,null,null
22-07-2024,10:10:00,CNR5410709111,Success,CID492809,Bike,null,null,No,null,115.00,Cash,4.00,4.60,4.00
24-07-2024,15:13:00,CNR9605400759,Success,CID851288,Bike,null,null,No,null,213.00,UPI,5.00,3.50,3.60
27-07-2024,08:25:00,CNR5434990792,Success,CID153983,Mini,null,null,No,null,482.00,Cash,1.00,4.30,3.10
15-07-2024,02:19:00,CNR2170837226,Canceled by Driver,CID350345,Prime Sedan,null,Personal & Car related issue,null,null,336.00,null,0.00,null,null
07-07-2024,17:46:00,CNR5349998651,Success,CID960999,Prime SUV,null,null,No,null,1189.00,UPI,17.00,3.20,3.30
02-07-2024,20:17:00,CNR4564157992,Success,CID155177,eBike,null,null,No,null,828.00,UPI,6.00,3.40,4.90
14-07-2024,19:51:00,CNR7387231400,Success,CID824644,Auto,null,null,No,null,334.00,Cash,7.00,4.70,3.70
11-07-2024,09:36:00,CNR3650059678,Driver Not Found,CID671540,Bike,null,null,null,null,610.00,null,0.00,null,null
11-07-2024,20:10:00,CNR6119046702,Canceled by Driver,CID580002,eBike,null,More than permitted people in there,null,null,779.00,null,0.00,null,null
05-07-2024,17:16:00,CNR6829415386,Canceled by Driver,CID641067,Mini,null,Customer related issue,null,null,435.00,null,0.00,null,null
09-07-2024,21:22:00,CNR8670095290,Success,CID453883,Mini,null,null,No,null,293.00,Credit Card,31.00,4.20,3.50
20-07-2024,00:37:00,CNR2179217125,Canceled by Driver,CID573614,Mini,null,Customer related issue,null,null,135.00,null,0.00,null,null
28-07-2024,02:57:00,CNR6012219789,Success,CID522225,Prime Plus,null,null,No,null,100.00,Cash,21.00,4.20,5.00
10-07-2024,02:26:00,CNR3489849994,Success,CID770661,Prime Plus,null,null,No,null,1618.00,Cash,23.00,3.00,4.10
06-07-2024,06:27:00,CNR2490963635,Canceled by Driver,CID594489,Auto,null,Personal & Car related issue,null,null,229.00,null,0.00,null,null
04-07-2024,11:11:00,CNR9194875940,Canceled by Driver,CID316944,Prime Sedan,null,Personal & Car related issue,null,null,811.00,null,0.00,null,null
05-07-2024,06:13:00,CNR3210755001,Success,CID709406,Prime Plus,null,null,No,null,660.00,UPI,33.00,4.60,3.50
24-07-2024,09:14:00,CNR5426500348,Canceled by Driver,CID978586,eBike,null,More than permitted people in there,null,null,988.00,null,0.00,null,null
04-07-2024,06:11:00,CNR2612170434,Canceled by Driver,CID374751,Mini,null,Personal & Car related issue,null,null,1683.00,null,0.00,null,null
08-07-2024,16:14:00,CNR6598026254,Canceled by Driver,CID700746,Prime SUV,null,Customer related issue,null,null,385.00,null,0.00,null,null
19-07-2024,22:47:00,CNR1649579821,Success,CID484021,Prime Sedan,null,null,No,null,239.00,UPI,20.00,4.40,3.60
28-07-2024,17:03:00,CNR1210424704,Driver Not Found,CID723602,Mini,null,null,null,null,445.00,null,0.00,null,null
01-07-2024,06:55:00,CNR9060791959,Success,CID111876,eBike,null,null,No,null,654.00,UPI,14.00,3.90,3.20
11-07-2024,20:26:00,CNR3489398033,Success,CID244925,Prime SUV,null,null,No,null,200.00,UPI,32.00,4.20,3.10
01-07-2024,10:06:00,CNR3918437651,Success,CID748285,Mini,null,null,No,null,361.00,Cash,20.00,3.80,3.10
23-07-2024,03:43:00,CNR2071287515,Success,CID762895,Prime Sedan,null,null,Yes,Customer Demand,470.00,UPI,44.00,3.20,4.10
23-07-2024,16:46:00,CNR2955069821,Success,CID268964,Bike,null,null,No,null,884.00,UPI,46.00,4.00,3.60
04-07-2024,18:07:00,CNR4923837463,Success,CID317888,Prime Plus,null,null,No,null,113.00,Cash,46.00,4.00,4.30
10-07-2024,08:02:00,CNR9711033604,Canceled by Driver,CID543903,Prime SUV,null,Personal & Car related issue,null,null,187.00,null,0.00,null,null
12-07-2024,03:13:00,CNR7778003242,Success,CID531323,Mini,null,null,No,null,376.00,UPI,13.00,4.50,4.10
01-07-2024,03:30:00,CNR1992404318,Success,CID264857,Bike,null,null,No,null,680.00,Cash,1.00,4.90,3.80
12-07-2024,22:51:00,CNR7924593093,Canceled by Customer,CID435299,Prime SUV,Driver asked to cancel,null,null,null,116.00,null,0.00,null,null
27-07-2024,13:58:00,CNR5076288184,Canceled by Driver,CID425737,Prime Sedan,null,Customer was coughing/sick,null,null,274.00,null,0.00,null,null
06-07-2024,21:15:00,CNR1474754576,Success,CID408429,eBike,null,null,No,null,320.00,Cash,43.00,4.00,3.90
03-07-2024,07:03:00,CNR2939505898,Canceled by Driver,CID595849,Prime Plus,null,Customer related issue,null,null,108.00,null,0.00,null,null
29-07-2024,05:19:00,CNR5721961925,Success,CID154822,Mini,null,null,No,null,404.00,Cash,28.00,3.00,4.50
15-07-2024,22:28:00,CNR9881930520,Canceled by Driver,CID958124,Mini,null,Personal & Car related issue,null,null,412.00,null,0.00,null,null
17-07-2024,04:10:00,CNR5410197689,Success,CID168689,Bike,null,null,No,null,284.00,Cash,15.00,3.30,4.30
10-07-2024,04:42:00,CNR1707861541,Canceled by Driver,CID207179,Bike,null,Personal & Car related issue,null,null,382.00,null,0.00,null,null
22-07-2024,07:48:00,CNR7597071144,Success,CID129425,Prime Plus,null,null,No,null,131.00,UPI,49.00,3.20,3.10
15-07-2024,19:03:00,CNR4145882579,Driver Not Found,CID425762,Auto,null,null,null,null,882.00,null,0.00,null,null
30-07-2024,09:37:00,CNR9960227817,Canceled by Driver,CID207570,Prime Plus,null,Personal & Car related issue,null,null,248.00,null,0.00,null,null
22-07-2024,10:33:00,CNR5043204801,Success,CID104075,Prime Plus,null,null,No,null,222.00,UPI,35.00,4.10,4.00
21-07-2024,08:52:00,CNR8030463684,Success,CID181452,eBike,null,null,No,null,697.00,UPI,25.00,3.10,3.10
13-07-2024,02:55:00,CNR5390901591,Success,CID573174,Prime Sedan,null,null,No,null,2894.00,UPI,17.00,4.70,3.30
19-07-2024,08:31:00,CNR8824686298,Success,CID480345,Bike,null,null,No,null,403.00,UPI,14.00,4.20,4.20
03-07-2024,05:03:00,CNR3378665067,Canceled by Driver,CID630441,Prime Sedan,null,Customer related issue,null,null,125.00,null,0.00,null,null
11-07-2024,05:14:00,CNR1376450399,Success,CID663932,Bike,null,null,No,null,295.00,Cash,9.00,3.20,4.20
17-07-2024,01:29:00,CNR1044820983,Canceled by Driver,CID788983,Auto,null,More than permitted people in there,null,null,185.00,null,0.00,null,null
12-07-2024,21:33:00,CNR8124784808,Success,CID686616,Bike,null,null,No,null,252.00,Cash,13.00,3.70,4.40
25-07-2024,07:20:00,CNR5215356564,Success,CID903071,eBike,null,null,No,null,355.00,Cash,42.00,4.30,3.10
05-07-2024,09:39:00,CNR5815244022,Success,CID319976,Mini,null,null,No,null,410.00,Cash,29.00,3.10,4.00
02-07-2024,08:12:00,CNR5302427205,Success,CID643424,Prime Sedan,null,null,No,null,229.00,UPI,21.00,4.70,4.20
29-07-2024,13:42:00,CNR2140767571,Driver Not Found,CID681034,Auto,null,null,null,null,856.00,null,0.00,null,null
24-07-2024,01:06:00,CNR6781071146,Success,CID687722,Prime Sedan,null,null,No,null,1883.00,Cash,8.00,3.00,4.20
17-07-2024,20:32:00,CNR5140864341,Canceled by Customer,CID541631,Prime SUV,Driver is not moving towards pickup location,null,null,null,731.00,null,0.00,null,null
06-07-2024,02:25:00,CNR7382394808,Canceled by Customer,CID704202,Prime Plus,Wrong Address,null,null,null,383.00,null,0.00,null,null
03-07-2024,01:35:00,CNR7399043758,Driver Not Found,CID531876,Bike,null,null,null,null,276.00,null,0.00,null,null
18-07-2024,11:53:00,CNR4158588014,Success,CID436706,Prime Sedan,null,null,No,null,107.00,Cash,11.00,4.90,4.00
07-07-2024,12:03:00,CNR5478415256,Success,CID203040,Prime SUV,null,null,No,null,325.00,Cash,11.00,4.80,4.40
05-07-2024,04:52:00,CNR4507693429,Driver Not Found,CID435572,Bike,null,null,null,null,1657.00,null,0.00,null,null
01-07-2024,14:54:00,CNR2778160845,Canceled by Customer,CID274085,eBike,Driver asked to cancel,null,null,null,224.00,null,0.00,null,null
27-07-2024,12:15:00,CNR5660799565,Driver Not Found,CID437209,Mini,null,null,null,null,432.00,null,0.00,null,null
08-07-2024,06:37:00,CNR7988458486,Success,CID191053,eBike,null,null,No,null,943.00,Cash,34.00,4.20,3.80
08-07-2024,09:43:00,CNR3504003155,Canceled by Driver,CID452825,Bike,null,Personal & Car related issue,null,null,264.00,null,0.00,null,null
07-07-2024,22:21:00,CNR1397751454,Success,CID503654,Mini,null,null,No,null,474.00,UPI,8.00,4.90,4.80
21-07-2024,09:45:00,CNR1692466215,Success,CID178305,Mini,null,null,No,null,436.00,UPI,40.00,4.50,4.60
20-07-2024,10:53:00,CNR8099247741,Canceled by Driver,CID738941,Prime Plus,null,Customer related issue,null,null,365.00,null,0.00,null,null
27-07-2024,09:58:00,CNR1712781031,Canceled by Customer,CID286149,Prime SUV,Change of plans,null,null,null,315.00,null,0.00,null,null
19-07-2024,21:25:00,CNR1877053944,Success,CID412311,eBike,null,null,No,null,501.00,Cash,21.00,3.20,4.20
01-07-2024,14:21:00,CNR4697422732,Canceled by Driver,CID619073,Auto,null,More than permitted people in there,null,null,2455.00,null,0.00,null,null
27-07-2024,01:40:00,CNR6514503161,Driver Not Found,CID836688,Prime Plus,null,null,null,null,744.00,null,0.00,null,null
04-07-2024,05:51:00,CNR8070622080,Success,CID867868,Prime Plus,null,null,No,null,234.00,Cash,5.00,3.00,4.60
05-07-2024,09:02:00,CNR2342933094,Success,CID985463,Prime SUV,null,null,No,null,336.00,Cash,29.00,3.20,3.80
02-07-2024,15:39:00,CNR6774032324,Canceled by Driver,CID148434,eBike,null,More than permitted people in there,null,null,458.00,null,0.00,null,null
07-07-2024,11:02:00,CNR3165926316,Success,CID786041,Prime SUV,null,null,No,null,719.00,Cash,34.00,3.90,3.30
27-07-2024,00:56:00,CNR9489511452,Canceled by Customer,CID350403,eBike,Driver is not moving towards pickup location,null,null,null,153.00,null,0.00,null,null
10-07-2024,06:47:00,CNR7314241442,Success,CID109756,Mini,null,null,No,null,510.00,Cash,33.00,3.70,5.00
01-07-2024,11:27:00,CNR3493224256,Success,CID170167,Prime Sedan,null,null,No,null,308.00,UPI,28.00,3.20,4.00
20-07-2024,11:29:00,CNR6086581056,Success,CID355122,Auto,null,null,No,null,535.00,Cash,1.00,4.60,3.60
21-07-2024,22:43:00,CNR5137670452,Success,CID262716,Auto,null,null,No,null,699.00,UPI,19.00,3.50,3.20
11-07-2024,16:02:00,CNR9989473194,Success,CID713511,Prime SUV,null,null,No,null,321.00,Cash,32.00,4.70,4.00
19-07-2024,07:21:00,CNR2472964273,Canceled by Driver,CID908265,Prime SUV,null,More than permitted people in there,null,null,405.00,null,0.00,null,null
06-07-2024,11:55:00,CNR6669168285,Driver Not Found,CID555438,Prime SUV,null,null,null,null,317.00,null,0.00,null,null
02-07-2024,23:14:00,CNR1515356545,Success,CID527389,Prime Sedan,null,null,No,null,434.00,Cash,3.00,4.40,4.30
01-07-2024,20:51:00,CNR7327931672,Canceled by Driver,CID380431,Mini,null,Personal & Car related issue,null,null,232.00,null,0.00,null,null
04-07-2024,20:21:00,CNR7109055527,Canceled by Customer,CID238484,eBike,Driver asked to cancel,null,null,null,493.00,null,0.00,null,null
13-07-2024,03:59:00,CNR4551562722,Canceled by Driver,CID774638,Mini,null,Personal & Car related issue,null,null,318.00,null,0.00,null,null
16-07-2024,10:26:00,CNR2226631629,Success,CID971560,eBike,null,null,No,null,209.00,Cash,40.00,4.30,3.50
05-07-2024,10:28:00,CNR5997710376,Canceled by Driver,CID426617,Prime Plus,null,Customer was coughing/sick,null,null,325.00,null,0.00,null,null
15-07-2024,19:23:00,CNR1314980460,Success,CID662552,Auto,null,null,Yes,Customer Demand,2915.00,UPI,10.00,4.10,4.20
05-07-2024,02:45:00,CNR9216208863,Success,CID920547,Prime Sedan,null,null,Yes,Vehicle Breakdown,694.00,UPI,39.00,5.00,4.90
21-07-2024,03:22:00,CNR7296488679,Driver Not Found,CID603274,Prime Sedan,null,null,null,null,190.00,null,0.00,null,null
13-07-2024,20:16:00,CNR3615769686,Driver Not Found,CID482944,Mini,null,null,null,null,380.00,null,0.00,null,null
05-07-2024,11:38:00,CNR6673200524,Driver Not Found,CID963710,Bike,null,null,null,null,781.00,null,0.00,null,null
24-07-2024,00:54:00,CNR5056811544,Success,CID392481,eBike,null,null,No,null,759.00,Cash,47.00,4.80,3.10
04-07-2024,10:15:00,CNR1756694399,Driver Not Found,CID696773,Prime Plus,null,null,null,null,183.00,null,0.00,null,null
14-07-2024,00:16:00,CNR3951286774,Success,CID694691,Auto,null,null,No,null,243.00,UPI,9.00,3.70,4.70
